diversity,seed,phase,kind,phase_env_steps,total_env_steps,success_rate,success_depth_1,success_depth_2,success_depth_3,success_depth_4,success_depth_5,success_depth_6
1,2,3,periodic,50331648,150994944,0.7626953125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,3,phase_end,50331648,150994944,0.7626953125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,phase_start,0,150994944,0.8037109375,1.0,1.0,1.0,0.9950248756218906,0.0,0.0
1,2,4,periodic,2097152,153092096,0.763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,4194304,155189248,0.7939453125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,6291456,157286400,0.783203125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,8388608,159383552,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,10485760,161480704,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,12582912,163577856,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,14680064,165675008,0.7841796875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,16777216,167772160,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,18874368,169869312,0.7880859375,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,20971520,171966464,0.7685546875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,23068672,174063616,0.7646484375,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,25165824,176160768,0.7822265625,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,27262976,178257920,0.7998046875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,29360128,180355072,0.7880859375,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,31457280,182452224,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,33554432,184549376,0.79296875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,35651584,186646528,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,37748736,188743680,0.78515625,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,39845888,190840832,0.765625,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,41943040,192937984,0.796875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,44040192,195035136,0.7890625,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,46137344,197132288,0.7890625,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,48234496,199229440,0.7724609375,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,periodic,50331648,201326592,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,2,4,phase_end,50331648,201326592,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,1,phase_start,0,0,0.0517578125,0.21656050955414013,0.10227272727272728,0.005847953216374269,0.0,0.0,0.0
1,3,1,periodic,2097152,2097152,0.388671875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,4194304,4194304,0.3818359375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,6291456,6291456,0.3828125,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,8388608,8388608,0.3916015625,1.0,0.9941176470588236,0.0,0.0,0.0,0.0
1,3,1,periodic,10485760,10485760,0.390625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,12582912,12582912,0.412109375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,14680064,14680064,0.380859375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,16777216,16777216,0.3818359375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,18874368,18874368,0.3974609375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,20971520,20971520,0.37890625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,23068672,23068672,0.3505859375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,25165824,25165824,0.3916015625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,27262976,27262976,0.38671875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,29360128,29360128,0.349609375,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,31457280,31457280,0.41796875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,33554432,33554432,0.3798828125,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,35651584,35651584,0.400390625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,37748736,37748736,0.404296875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,39845888,39845888,0.4423828125,1.0,0.9952830188679245,0.0,0.0,0.0,0.0
1,3,1,periodic,41943040,41943040,0.3955078125,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,44040192,44040192,0.3671875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,46137344,46137344,0.373046875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,48234496,48234496,0.404296875,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,periodic,50331648,50331648,0.369140625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,phase_end,50331648,50331648,0.369140625,1.0,1.0,0.0,0.0,0.0,0.0
1,3,2,phase_start,0,50331648,0.05078125,0.13043478260869565,0.1301775147928994,0.06593406593406594,0.0,0.0,0.0
1,3,2,periodic,2097152,52428800,0.58984375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,4194304,54525952,0.5849609375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,6291456,56623104,0.5771484375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,8388608,58720256,0.5703125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,10485760,60817408,0.5546875,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,12582912,62914560,0.59765625,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,14680064,65011712,0.58203125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,16777216,67108864,0.58984375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,18874368,69206016,0.587890625,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,20971520,71303168,0.580078125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,23068672,73400320,0.572265625,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,25165824,75497472,0.6025390625,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,27262976,77594624,0.54296875,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,29360128,79691776,0.587890625,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,31457280,81788928,0.568359375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,33554432,83886080,0.59375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,35651584,85983232,0.5703125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,37748736,88080384,0.6171875,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,39845888,90177536,0.5703125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,41943040,92274688,0.5908203125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,44040192,94371840,0.5693359375,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,46137344,96468992,0.578125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,48234496,98566144,0.5703125,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,periodic,50331648,100663296,0.591796875,1.0,1.0,1.0,0.0,0.0,0.0
1,3,2,phase_end,50331648,100663296,0.591796875,1.0,1.0,1.0,0.0,0.0,0.0
1,3,3,phase_start,0,100663296,0.7802734375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,2097152,102760448,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,4194304,104857600,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,6291456,106954752,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,8388608,109051904,0.7802734375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,10485760,111149056,0.7939453125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,12582912,113246208,0.783203125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,14680064,115343360,0.787109375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,16777216,117440512,0.7783203125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,18874368,119537664,0.7822265625,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,20971520,121634816,0.7783203125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,23068672,123731968,0.78515625,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,25165824,125829120,0.765625,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,27262976,127926272,0.7646484375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,29360128,130023424,0.771484375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,31457280,132120576,0.7919921875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,33554432,134217728,0.771484375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,35651584,136314880,0.78125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,37748736,138412032,0.7880859375,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,39845888,140509184,0.7919921875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,41943040,142606336,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,44040192,144703488,0.7978515625,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,46137344,146800640,0.7939453125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,48234496,148897792,0.7900390625,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,periodic,50331648,150994944,0.78125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,3,phase_end,50331648,150994944,0.78125,1.0,1.0,1.0,1.0,0.0,0.0
1,3,4,phase_start,0,150994944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,2097152,153092096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,4194304,155189248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,6291456,157286400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,8388608,159383552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,10485760,161480704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,12582912,163577856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,14680064,165675008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,16777216,167772160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,18874368,169869312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,20971520,171966464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,23068672,174063616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,25165824,176160768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,27262976,178257920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,29360128,180355072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,31457280,182452224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,33554432,184549376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,35651584,186646528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,37748736,188743680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,39845888,190840832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,41943040,192937984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,44040192,195035136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,46137344,197132288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,48234496,199229440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,periodic,50331648,201326592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,phase_end,50331648,201326592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,phase_start,0,0,0.05078125,0.21022727272727273,0.09036144578313253,0.0,0.0,0.0,0.0
1,4,1,periodic,2097152,2097152,0.3662109375,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,4194304,4194304,0.4248046875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,6291456,6291456,0.35546875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,8388608,8388608,0.3701171875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,10485760,10485760,0.412109375,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,12582912,12582912,0.4150390625,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,14680064,14680064,0.3857421875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,16777216,16777216,0.3955078125,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,18874368,18874368,0.3779296875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,20971520,20971520,0.376953125,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,23068672,23068672,0.4130859375,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,25165824,25165824,0.3603515625,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,27262976,27262976,0.3896484375,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,29360128,29360128,0.3818359375,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,31457280,31457280,0.3876953125,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,33554432,33554432,0.3779296875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,35651584,35651584,0.4248046875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,37748736,37748736,0.4072265625,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,39845888,39845888,0.3876953125,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,41943040,41943040,0.3779296875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,44040192,44040192,0.3701171875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,46137344,46137344,0.3779296875,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,48234496,48234496,0.392578125,1.0,1.0,0.0,0.0,0.0,0.0
1,4,1,periodic,50331648,50331648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,1,phase_end,50331648,50331648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,phase_start,0,50331648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,2097152,52428800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,4194304,54525952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,6291456,56623104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,8388608,58720256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,10485760,60817408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,12582912,62914560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,14680064,65011712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,16777216,67108864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,18874368,69206016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,20971520,71303168,0.0009765625,0.006211180124223602,0.0,0.0,0.0,0.0,0.0
1,4,2,periodic,23068672,73400320,0.5830078125,0.9950738916256158,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,25165824,75497472,0.56640625,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,27262976,77594624,0.5771484375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,29360128,79691776,0.5732421875,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,31457280,81788928,0.5849609375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,33554432,83886080,0.5888671875,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,35651584,85983232,0.5791015625,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,37748736,88080384,0.5849609375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,39845888,90177536,0.5634765625,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,41943040,92274688,0.583984375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,44040192,94371840,0.560546875,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,46137344,96468992,0.5712890625,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,48234496,98566144,0.609375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,periodic,50331648,100663296,0.5537109375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,2,phase_end,50331648,100663296,0.5537109375,1.0,1.0,1.0,0.0,0.0,0.0
1,4,3,phase_start,0,100663296,0.79296875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,2097152,102760448,0.7783203125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,4194304,104857600,0.791015625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,6291456,106954752,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,8388608,109051904,0.7900390625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,10485760,111149056,0.80078125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,12582912,113246208,0.7666015625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,14680064,115343360,0.7841796875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,16777216,117440512,0.7841796875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,18874368,119537664,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,20971520,121634816,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,23068672,123731968,0.7939453125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,25165824,125829120,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,27262976,127926272,0.76953125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,29360128,130023424,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,31457280,132120576,0.78515625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,33554432,134217728,0.7841796875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,35651584,136314880,0.7978515625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,37748736,138412032,0.7890625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,39845888,140509184,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,41943040,142606336,0.796875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,44040192,144703488,0.771484375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,46137344,146800640,0.7744140625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,48234496,148897792,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,periodic,50331648,150994944,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,3,phase_end,50331648,150994944,0.7861328125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,phase_start,0,150994944,0.78515625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,2097152,153092096,0.779296875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,4194304,155189248,0.787109375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,6291456,157286400,0.775390625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,8388608,159383552,0.8125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,10485760,161480704,0.7880859375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,12582912,163577856,0.7802734375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,14680064,165675008,0.78515625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,16777216,167772160,0.78125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,18874368,169869312,0.7666015625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,20971520,171966464,0.7763671875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,23068672,174063616,0.77734375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,25165824,176160768,0.76953125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,27262976,178257920,0.7919921875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,29360128,180355072,0.7919921875,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,31457280,182452224,0.8125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,33554432,184549376,0.767578125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,35651584,186646528,0.77734375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,37748736,188743680,0.798828125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,39845888,190840832,0.7724609375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,41943040,192937984,0.798828125,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,44040192,195035136,0.80859375,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,46137344,197132288,0.775390625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,48234496,199229440,0.7900390625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,periodic,50331648,201326592,0.7822265625,1.0,1.0,1.0,1.0,0.0,0.0
1,4,4,phase_end,50331648,201326592,0.7822265625,1.0,1.0,1.0,1.0,0.0,0.0
4,0,1,phase_start,0,0,0.052734375,0.20454545454545456,0.08125,0.022598870056497175,0.006024096385542169,0.0,0.0
4,0,1,periodic,2097152,2097152,0.671875,1.0,1.0,0.825,0.5911949685534591,0.3611111111111111,0.0
4,0,1,periodic,4194304,4194304,0.748046875,1.0,1.0,0.8622448979591837,0.6835443037974683,0.4,0.0
4,0,1,periodic,6291456,6291456,0.6875,1.0,0.9948717948717949,0.7794871794871795,0.6148648648648649,0.35251798561151076,0.0
4,0,1,periodic,8388608,8388608,0.634765625,1.0,0.9932885906040269,0.7964071856287425,0.5987654320987654,0.313953488372093,0.0
4,0,1,periodic,10485760,10485760,0.677734375,1.0,1.0,0.8311688311688312,0.5892857142857143,0.3,0.0
4,0,1,periodic,12582912,12582912,0.6591796875,1.0,1.0,0.7807486631016043,0.5882352941176471,0.2642857142857143,0.0
4,0,1,periodic,14680064,14680064,0.7431640625,1.0,1.0,0.8208092485549133,0.7374301675977654,0.41818181818181815,0.0
4,0,1,periodic,16777216,16777216,0.701171875,1.0,1.0,0.8226600985221675,0.6619718309859155,0.3829787234042553,0.0
4,0,1,periodic,18874368,18874368,0.7080078125,1.0,1.0,0.8181818181818182,0.6666666666666666,0.3656716417910448,0.0
4,0,1,periodic,20971520,20971520,0.658203125,1.0,1.0,0.7981220657276995,0.6075949367088608,0.29931972789115646,0.0
4,0,1,periodic,23068672,23068672,0.736328125,1.0,1.0,0.8785046728971962,0.6050955414012739,0.4322033898305085,0.0
4,0,1,periodic,25165824,25165824,0.75,1.0,1.0,0.8697916666666666,0.6975308641975309,0.4125874125874126,0.0
4,0,1,periodic,27262976,27262976,0.6904296875,1.0,1.0,0.8571428571428571,0.625,0.3333333333333333,0.0
4,0,1,periodic,29360128,29360128,0.671875,1.0,1.0,0.7956989247311828,0.5414012738853503,0.31724137931034485,0.0
4,0,1,periodic,31457280,31457280,0.6572265625,1.0,1.0,0.8095238095238095,0.5960264900662252,0.33540372670807456,0.0
4,0,1,periodic,33554432,33554432,0.72265625,1.0,1.0,0.819672131147541,0.6064516129032258,0.47863247863247865,0.0
4,0,1,periodic,35651584,35651584,0.6826171875,1.0,1.0,0.8389261744966443,0.6686390532544378,0.3563218390804598,0.0
4,0,1,periodic,37748736,37748736,0.7333984375,1.0,1.0,0.8372093023255814,0.6234567901234568,0.3384615384615385,0.0
4,0,1,periodic,39845888,39845888,0.6962890625,1.0,1.0,0.7795698924731183,0.5828220858895705,0.3897058823529412,0.0
4,0,1,periodic,41943040,41943040,0.6943359375,1.0,1.0,0.868421052631579,0.6054421768707483,0.3125,0.0
4,0,1,periodic,44040192,44040192,0.75,1.0,1.0,0.8429319371727748,0.6578947368421053,0.34814814814814815,0.0
4,0,1,periodic,46137344,46137344,0.705078125,1.0,1.0,0.8260869565217391,0.61875,0.37593984962406013,0.0
4,0,1,periodic,48234496,48234496,0.7060546875,1.0,1.0,0.8308457711442786,0.6753246753246753,0.4032258064516129,0.0
4,0,1,periodic,50331648,50331648,0.73828125,1.0,1.0,0.8021978021978022,0.6687116564417178,0.4166666666666667,0.0
4,0,1,phase_end,50331648,50331648,0.73828125,1.0,1.0,0.8021978021978022,0.6687116564417178,0.4166666666666667,0.0
4,0,2,phase_start,0,50331648,0.3095703125,1.0,0.2824858757062147,0.3068181818181818,0.0,0.0,0.0
4,0,2,periodic,2097152,52428800,0.3076171875,1.0,0.2934131736526946,0.3515151515151515,0.0,0.0,0.0
4,0,2,periodic,4194304,54525952,0.3466796875,1.0,0.37362637362637363,0.3108108108108108,0.0,0.0,0.0
4,0,2,periodic,6291456,56623104,0.3095703125,1.0,0.2925170068027211,0.2611111111111111,0.0,0.0,0.0
4,0,2,periodic,8388608,58720256,0.291015625,1.0,0.30337078651685395,0.25,0.0,0.0,0.0
4,0,2,periodic,10485760,60817408,0.2939453125,1.0,0.2722222222222222,0.31521739130434784,0.0,0.0,0.0
4,0,2,periodic,12582912,62914560,0.310546875,1.0,0.2751322751322751,0.3353658536585366,0.0,0.0,0.0
4,0,2,periodic,14680064,65011712,0.29296875,1.0,0.2925531914893617,0.30612244897959184,0.0,0.0,0.0
4,0,2,periodic,16777216,67108864,0.3046875,1.0,0.29207920792079206,0.30434782608695654,0.0,0.0,0.0
4,0,2,periodic,18874368,69206016,0.318359375,1.0,0.31645569620253167,0.30319148936170215,0.0,0.0,0.0
4,0,2,periodic,20971520,71303168,0.2939453125,1.0,0.35294117647058826,0.22916666666666666,0.0,0.0,0.0
4,0,2,periodic,23068672,73400320,0.3095703125,1.0,0.2722222222222222,0.3624161073825503,0.0,0.0,0.0
4,0,2,periodic,25165824,75497472,0.2880859375,1.0,0.2634730538922156,0.28125,0.0,0.0,0.0
4,0,2,periodic,27262976,77594624,0.2919921875,1.0,0.3058823529411765,0.31343283582089554,0.0,0.0,0.0
4,0,2,periodic,29360128,79691776,0.283203125,1.0,0.32515337423312884,0.2677595628415301,0.0,0.0,0.0
